MATNR;MATKL;SPART;MFRNR;MFRPN;MEINS;LVORM;MAKTX;WERKS
000000000000848379;0005;M4;;;ST;;TORNILLO;1CD0
000000000000848380;0005;M4;;;ST;;SOPORTE;1CD0
000000000000848482;0005;M4;;;ST;;MANGUERA HIDRAULICA;1CD0
000000000000848484;0005;M4;;;ST;;MANGUERA HIDRAULICA;1CD0
000000000000848483;0005;M4;;;ST;;MANGUERA;1CD0
000000000000848481;0005;M4;;;ST;;CONEXIÓN;1CD0
000000000000873493;0005;M4;;;ST;;BATERIA;1CD0
000000000000016031;0005;M4;;;ST;;ERROR;1CD0
000000000000002578;0005;M4;;;ST;;DIFERENCIA DE PRECIO;1CD0
000000000000846313;0005;M4;;;ST;;RODADO COMPLETO 380/70R24;1CD0
000000000000851505;0005;M4;;;ST;;RODADO COMPLETO 380/70R24;1CD0
000000000000857312;0005;M4;;;ST;;RODADO COMPLETO 380/70R24;1CD0
000000000000878641;0005;M0;;;ST;;KIT LOGOS ADHESIVO TROQUELADO - CAHUELMO;1CD0
000000000000878642;0005;M0;;;ST;;KIT LOGOS ADHESIVO TROQUELADO - CAHUELMO;1CD0
000000000000878643;0005;M0;;;ST;;KIT LOGOS ADHESIVO TROQUELADO - CAHUELMO;1CD0
000000000000878649;0005;M0;;;ST;;KIT LOGOS ADHESIVO TROQUELADO - CAHUELMO;1CD0
000000000000793767;0005;M0;;;ST;;ACOPLE RAPIDO TRASERO RETRO 310SK  5410;1CD0
000000000000793769;0005;M0;;;ST;;ACOPLE RAPIDO TRASERO RETRO 310SK  5410;1CD0
000000000000793770;0005;M0;;;ST;;ACOPLE RAPIDO TRASERO RETRO 310SK  5410;1CD0
000000000000922931;0005;M0;;;ST;;JD CARGADOR 744L;1CD0
000000000000012002;0005;M0;;;ST;;JD BULLD 650J;1CD0
000000000000752392;0005;M3;;;ST;;GRUA PRENTICE 210E USADA;1CD0
000000000000753542;0005;M3;;;ST;;GRUA PRENTICE 210E USADA;1CD0
000000000000853816;0005;M2;;;ST;;JD BULLD 650J;1CD0
000000000000874404;0005;M0;;;ST;;ARMY PINTURA SHERWIN WILLIAMS MINIS;1CD0
000000000000875589;0005;M0;;;ST;;ARMY PINTURA SHERWIN WILLIAMS MINIS;1CD0
000000000000882680;0005;M0;;;ST;;ARMY PINTURA SHERWIN WILLIAMS MINIS;1CD0
000000000000012003;0005;M0;;;ST;;JD BULLD 850J SEMI U Y RIPPER;1CD0
000000000000848858;0005;M4;;;ST;;Monitor GreenStar 3 modelo 2630 0706PC;1CD0
000000000000854171;0005;M2;;;ST;;JD EXCAV. 250G LC BR;1CD0
000000000000891700;0005;M0;;;ST;;JD EXCAV. 250G LC BR;1CD0
000000000000872793;0005;M4;;;ST;;NA arado de 3 discos reversible hidraul.;1CD0
000000000000012401;0005;M1;;;ST;;GRUA FORESTAL DEERE 335C GARRA ESERMA;1CD0
000000000000012402;0005;M1;;;ST;;GRUA FORESTAL DEERE 335C GARRA ROTOBEC;1CD0
000000000000012415;0005;M1;;;ST;;GRUA FORESTAL DEERE 335C GARRA ESERMA;1CD0
000000000000012416;0005;M1;;;ST;;GRUA FORESTAL DEERE 335C GARRA ROTOBEC;1CD0
000000000000843441;0005;M4;;;ST;;RODADO COMPLETO 340/85 R24;1CD0
000000000000846314;0005;M4;;;ST;;RODADO COMPLETO 280/70R16;1CD0
000000000000853191;0005;M4;;;ST;;RODADO COMPLETO 340/85 R24;1CD0
000000000000851504;0005;M4;;;ST;;RODADO COMPLETO 280/70R16;1CD0
000000000000855289;0005;M4;;;ST;;RODADO COMPLETO 16,9 X 30 /W15 X 30 BKT;1CD0
000000000000855319;0005;M4;;;ST;;RODADO COMPLETO 16,9 X 30 /W15 X 30 BKT;1CD0
000000000000012511;0005;M3;;;ST;;HARVESTER ORUGAS JOHN DEERE 759JH , USAD;1CD0
000000000000781926;0005;M0;;;ST;;HI EXCAV ZAXIS 210LC-5;1CD0
000000000000848859;0005;M4;;;ST;;AutoTrac SF1 Activation - GS3 0493PC;1CD0
000000000000864001;0005;M0;0000100005;;ST;;BALDE EXCAV 20TONS - ORIGINAL BRASIL;1CD0
000000000000915771;0005;M4;;;ST;;SUSC SEÑAL DIF SF2 3MESES SF3000 SF2 RDY;1CD0
000000000000915772;0005;M4;;;ST;;SUSC SEÑAL DIF SF2 6MESES SF3000 SF2 RDY;1CD0
000000000000921612;0005;M4;;;ST;;NA SUBSOLADOR 3 PUNTAS JYMPA;1CD0
000000000000921613;0005;M4;;;ST;;NA SUBSOLADOR 3 PUNTAS JYMPA;1CD0
000000000000012512;0005;M3;;;ST;;BULLDOZER JOHN DEERE 750J , USADO;1CD0
000000000000773519;0005;M0;;;ST;;SUBSIDIO EQUIPOS AGUA SANTA;1CD0
000000000000871902;0005;M0;;;ST;;BIELA (HUESO PERRO)  + BIELA I Y D  $1;1CD0
000000000000871473;0005;M0;;;ST;;BIELA (HUESO PERRO)  + BIELA I Y D  $1;1CD0
000000000000848487;0005;M4;;;ST;;KIT MANGUERA CARGADOR 673;1CD0
000000000000848488;0005;M4;;;ST;;KIT MANGUERA CARGADOR 673;1CD0
000000000000848835;0005;M4;;;ST;;KIT ANTIROTACIÓN AUTOTRAC UNIVERSAL 6J;1CD0
000000000000872820;0005;M2;;;ST;;RA MULCHER (TRITURADOR) T360;1CD0
000000000000852927;0005;M4;;;ST;;Power Flow Chute (7 bu.);1CD0
000000000000856014;0005;M4;;;ST;;Power Flow Chute (7 bu.);1CD0
000000000000922414;0005;M4;;;ST;;DV NEUMÁTICOS 18,4 R 38;1CD0
000000000000922415;0005;M4;;;ST;;DV NEUMÁTICOS 14,9 R 24;1CD0
000000000000841059;0005;M5;;;ST;;US Tractor 6110D CAB Usado;1CD0
000000000000852610;0005;M5;;;ST;;US Tractor JD 5425 TRA TEC Usado;1CD0
000000000000784501;0005;M4;;;ST;;JD Tractor 6403 OOS;1CD0
000000000000861050;0005;M4;;;ST;;JD Tractor 7230J TRA CAB;1CD0
000000000000874352;0005;M4;;;ST;;JD Tractor 6170J CAB;1CD0
000000000000012513;0005;M3;;;ST;;EXCAVADORA JOHN DEERE 160D , USADA;1CD0
000000000000784489;0005;M4;;;ST;;JD Tractor 5725 OOS;1CD0
000000000000878484;0005;M4;;;ST;;JD Tractor 6150J CAB;1CD0
000000000000012400;0005;M2;;;ST;;JD GRUA 335C SIN GARRA;1CD0
000000000000733407;0005;M0;;;ST;;JD MOTO 770G;1CD0
000000000000733408;0005;M2;;;ST;;JD GRUA 335C SIN GARRA;1CD0
000000000000793413;0005;M4;;;ST;;JD Gator XUV 825I 4x4;1CD0
000000000000862039;0005;M2;;;ST;;JD SWING MACHINE 2154G FORESTAL;1CD0
000000000000858676;0005;M0;;;ST;;JD MINI 318E PALANCAS;1CD0
000000000000873839;0005;M2;;;ST;;JD SWING MACHINE 2154G FORESTAL;1CD0
000000000000874854;0005;M0;;;ST;;JD MINI 318G CABINADO;1CD0
000000000000894917;0005;M0;;;ST;;JD MINI 320G CABINADO;1CD0
000000000000907785;0005;M0;;;ST;;JD RETRO 310L 4X4 JOY BR;1CD0
000000000000721941;0005;M0;;;ST;;JD CARGADOR 724K;1CD0
000000000000721092;0005;M0;;;ST;;JD CARGADOR 644K;1CD0
000000000000733404;0005;M0;;;ST;;JD CARGADOR 744K;1CD0
000000000000792428;0005;M0;0000100005;;ST;;JD MINIEXCAVADORA 35G;1CD0
000000000000792253;0005;M4;0000100005;;ST;;JD 553 para serie India 5E 2 Funciones;1CD0
000000000000846578;0005;M5;;;ST;;JD 553 para serie India 5E 2 Funciones;1CD0
000000000000850320;0005;M0;;;ST;;JD EXCAV. 350G LC BR;1CD0
000000000000850331;0005;M0;;;ST;;JD EXCAV. 350G LC ME BR;1CD0
000000000000850332;0005;M0;;;ST;;JD CARGADOR 624K BR;1CD0
000000000000856811;0005;M0;;;ST;;JD EXCAV. 130G BR;1CD0
000000000000856812;0005;M2;;;ST;;JD EXCAV. 250G LC FORESTAL HTH622C;1CD0
000000000000856813;0005;M2;;;ST;;JD EXCAV. 250G LC FORESTAL HTH622C;1CD0
000000000000859413;0005;M0;;;ST;;JD CARGADOR 544K BR;1CD0
000000000000864016;0005;M4;0000100005;;ST;;JD Recolector Tractor Jardin D170;1CD0
000000000000877637;0005;M2;;;ST;;JD 909MH HARVESTER ORUGAS CAB.;1CD0
000000000000891720;0005;M0;;;ST;;JD EXCAV. 180G BR;1CD0
000000000000893607;0005;M0;;;ST;;JD MINIEXCAVADORA 35G;1CD0
000000000000893046;0005;M0;;;ST;;JD BRAZO RETRO MINI BH11;1CD0
000000000000915350;0005;M4;;;ST;;JD autotrack universal 300;1CD0
000000000000915936;0005;M4;0000100005;57BPF11855I;ST;;JD CABLE ADAP. ATU300 TRACTOR JD GS RDY;1CD0
000000000000919606;0005;M0;;;ST;;JD MINI 324G CABINADO;1CD0
000000000000954872;0005;M4;;PFA10461;ST;;JD Receptor SF6000 de reposición;1CD0
000000000000848856;0005;M4;;;ST;;RECEPTOR SATEL. STARFIRE SF3000 - 0907PC;1CD0
000000000000878306;0005;M2;;;ST;;SE MANIPULADOR MATERIALES 821M USADO;1CD0
000000000000879305;0005;M2;;;ST;;SE MANIPULADOR MATERIALES 821M USADO;1CD0
000000000000963411;0005;M0;77188670-1;072014503+2014504N;ST;;JGO. 2 CANTONERAS CON PERNOS;1CD0
000000000000843853;0005;M4;0000100005;57BLV10347I;ST;;MID-MOUNT DUAL SCV W/JOYSTCK;1CD0
000000000000856473;0005;M4;0000100005;;ST;;MID-MOUNT DUAL SCV W/JOYSTCK;1CD0
000000000000884794;0005;M0;;;ST;;PASADORES RIPPER;1CD0
000000000000847460;0005;M4;;;ST;;PINZA HUSTLER;1CD0
000000000000840262;0005;M4;;;ST;;Piloto Automático GS2 para tractores;1CD0
000000000000845236;0005;M4;0000100005;57PF90701I;ST;;PF90701;1CD0
000000000000911784;0005;M2;;;ST;;MBK CHIPEADORA 1415;1CD0
000000000000706994;0005;M0;;;ST;;MARTILLO HIDRAULICO RINHO MODELO 303;1CD0
000000000000772896;0005;M0;;;ST;;MARTILLO HIDRAULICO ANA;1CD0
000000000000791842;0005;M0;;;ST;;MARTILLO HIDRAULICO EPIROC ES70;1CD0
000000000000888286;0005;M4;;;ST;;MET cortadora rotativa 1,8 metros;1CD0
000000000000885613;0005;M4;;;ST;;MET cortadora rotativa 2,0 metros;1CD0
000000000000853029;0005;M4;;;ST;;Material Collection System Power Flow Bl;1CD0
000000000000843854;0005;M4;0000100005;57BW15635I;ST;;MID-MOUNT COUPLERS 2FN;1CD0
000000000000842384;0005;M4;;;ST;;MODELO VERTI BROOM 185;1CD0
000000000000905133;0005;M2;;;ST;;OL BANDTRACKS EX 700 - 26.5;1CD0
000000000000905134;0005;M2;;;ST;;OL BANDTRACKS EVO SOFT 26 700/710 - 26.5;1CD0
000000000000905135;0005;M2;;;ST;;OL BAND TRACKS 26 750/55 x 26.5;1CD0
000000000000904980;0005;M2;;;ST;;OL BANDTRACKS OF 700/710 - 26.5;1CD0
000000000000853066;0005;M4;;;ST;;PAR DE RUEDAS HORTALICERAS MARCA EMAGRI;1CD0
000000000000749157;0005;M0;;;ST;;PALPADOR DE NIVEL WIRTGEN W120F;1CD0
000000000000741650;0005;MT;;;ST;;PANEL DE CONTROL MOTORES 6068 TF-SANDVIK;1CD0
000000000000878577;0005;M4;;;ST;;Panel Trasero de Gator 855;1CD0
000000000000848620;0005;M4;;;ST;;Mower Reel / BM22704;1CD0
000000000000727832;0005;M0;;;ST;;MOTOR IND. J. DEERE 6081;1CD0
000000000000782791;0005;M0;;;ST;;MOTOR IND. J. DEERE 6090;1CD0
000000000000723722;0005;M0;;;ST;;NEUMATICOS 23,5 X 25 TRIANGLE;1CD0
000000000000844709;0005;M4;;;ST;;NEUMATICO 460/85 R34;1CD0
000000000000844711;0005;M4;;;ST;;NEUMATICO 340/85 R24;1CD0
000000000000846618;0005;M4;;;ST;;NEUMATICO FIRESTONE 18,4 X 26;1CD0
000000000000846619;0005;M4;;;ST;;NEUMATICO FIRESTONE 24,5 X 32;1CD0
000000000000853217;0005;M4;;;ST;;NEUMATICO 320/85 R24 BKT;1CD0
000000000000853219;0005;M4;;;ST;;NEUMATICO 600/65 R28 FIRESTONE;1CD0
000000000000853220;0005;M4;;;ST;;NEUMATICO 9.5 X 24 GOODYEAR;1CD0
000000000000853677;0005;M4;;;ST;;NEUMATICO 340/85 R24 BKT;1CD0
000000000000840816;0005;M4;;;ST;;NA Rastra 16 Discos Coloso;1CD0
000000000000841056;0005;M4;;;ST;;NA Rastra 18 Discos Coloso;1CD0
000000000000841617;0005;M4;;;ST;;NA Segadora Classic 240 6 Discos;1CD0
000000000000841618;0005;M4;;;ST;;NA Rastrillo Estrella;1CD0
000000000000841619;0005;M4;;;ST;;NA Pulverizador Suspendido 800 LT;1CD0
000000000000839451;0005;M4;;;ST;;NA SEGADORA FLC5 GRIBALDI;1CD0
000000000000845190;0005;M4;;;ST;;NA Rotofresa 3 M - 1 Velocidad;1CD0
000000000000849257;0005;M4;;;ST;;NA Tolva Fertilizadora Pendular SQ/TF;1CD0
000000000000853180;0005;M4;;;ST;;NA RODADO COMPLETO 320 / 85 R 24;1CD0
000000000000853197;0005;M4;;;ST;;NEUMATICO 13.6 X 24 FIRESTONE;1CD0
000000000000853215;0005;M4;;;ST;;NEUMATICO 18.4 X 34 FIRESTONE;1CD0
000000000000853216;0005;M4;;;ST;;NEUMATICO 18.4 X 34 ALLIANCE;1CD0
000000000000853218;0005;M4;;;ST;;NEUMATICO 280/70 R16 BKT;1CD0
000000000000854110;0005;M4;;;ST;;NA RODADO COMPLETO W12 X 24 (380/85R 24);1CD0
000000000000855420;0005;M4;;;ST;;NA Piñon Z14 -Z12 para Sembradora 1030;1CD0
000000000000857298;0005;M4;;;ST;;NA RODADO COMPLETO 280/70R16;1CD0
000000000000856174;0005;M4;;;ST;;NA TALADRO AGRICOLA 12";1CD0
000000000000856194;0005;M4;;;ST;;NEUMATICO 11.2 X 24;1CD0
000000000000859169;0005;M4;;;ST;;NA PORTA 4 BINS;1CD0
000000000000862287;0005;M4;;;ST;;NA RODADO COMPLETO 12.4 x 24;1CD0
000000000000862288;0005;M4;;;ST;;NA RODADO COMPLETO 18.4 x 30;1CD0
000000000000874331;0005;M4;;;ST;;NA RODADO DELANTERO 320/85R24;1CD0
000000000000874337;0005;M4;;;ST;;NA RODADO TRASERO 460/85 R30;1CD0
000000000000874713;0005;M4;;;ST;;NA Rastrillo Mascar con 4 estrellas;1CD0
000000000000874714;0005;M4;;;ST;;NA Rotovator C-250 Maschio c/ packer;1CD0
000000000000874715;0005;M4;;;ST;;NA RODADO HORTALICERO ENTERO 9.5 X 32;1CD0
000000000000874717;0005;M4;;;ST;;NA RODADO HORTALICERO ENTERO 9.5 X 48;1CD0
000000000000872850;0005;M4;;;ST;;NA RODADO DELANTERO 8 X 18;1CD0
000000000000872861;0005;M4;;;ST;;NA Rodado Trasero 13,6 x 28;1CD0
000000000000873075;0005;M4;;;ST;;NA RODADO COMPLETO 300/70R20;1CD0
000000000000873124;0005;M4;;;ST;;NA SEGADORA DE BARRA DE 1.8 MTS;1CD0
000000000000878154;0005;M4;;;ST;;NA RODADO 12.4 X 24;1CD0
000000000000879445;0005;M4;;;ST;;NA TROMPO FERTILIZADOR 950 LTS;1CD0
000000000000876954;0005;M4;;;ST;;NA valvula reguladora caudal y presion;1CD0
000000000000882078;0005;M4;;;ST;;NA RODADO HORTALICERO 340/85R 38;1CD0
000000000000904470;0005;M4;;;ST;;NA RODADO COMPLETO HORTALICERO 11.2  R36;1CD0
000000000000904108;0005;M4;;;ST;;NA trompo abonador rondinni SP400;1CD0
000000000000910497;0005;M4;;;ST;;NA RODADO COMPLETO 420/85 R24;1CD0
000000000000909637;0005;M4;;;ST;;NA RODADO COMPLETO 11.2 X 32;1CD0
000000000000917925;0005;M4;;;ST;;NA retroexcavadora eno rossi EBM230;1CD0
000000000000924947;0005;M4;;;ST;;NA RASTRA INTEGRAL 10 DISCOS;1CD0
000000000000915933;0005;M4;;;ST;;NA VALFAMAQ Arado cincel 7 puntas;1CD0
000000000000012381;0005;M1;;;ST;;MU BULLDOZER JOHN DEERE 700J;1CD0
000000000000012514;0005;M3;;;ST;;MU EXCAV JD 200D LC FOR USADA c/GARRA;1CD0
000000000000734330;0005;M3;0000100005;;ST;;MU SKIDDER CATERPILLAR 525 USADO;1CD0
000000000000754779;0005;MT;;;ST;;MT ATS-ACBCJD110-50 PANEL TRANSF.;1CD0
000000000000781678;0005;M1;;;ST;;MU MOTO DEERE 670G USADA;1CD0
000000000000846297;0005;M4;;;ST;;NA Carro Con Plataforma 4000 KG;1CD0
000000000000844710;0005;M4;;;ST;;NA LLANTA W12X24;1CD0
000000000000849256;0005;M4;;;ST;;NA Carro Arrastre 1 MT- Baranda Abatible;1CD0
000000000000849258;0005;M4;;;ST;;NA Encaladora de Tiro 3 M.;1CD0
000000000000847610;0005;M1;;;ST;;MU EXCAV. HYUNDAI ROBEX 180LC 7;1CD0
000000000000851106;0005;M4;;;ST;;NA HORQUILLA PALLETS;1CD0
000000000000853969;0005;M4;;;ST;;NA PAR DE RUEDAS HORTALICERAS W12 X 48;1CD0
000000000000857280;0005;M4;;;ST;;NA Disco para Rastra MX-225;1CD0
000000000000856608;0005;M4;;;ST;;NA CAMARA PARA NEUMATICO 14.9 X 24;1CD0
000000000000862827;0005;M4;;;ST;;NA CARRO TOLVA T-40;1CD0
000000000000862828;0005;M4;;;ST;;NA CARRO ALJIBE;1CD0
000000000000859303;0005;M4;;;ST;;NA ENVOLVEDOR DE BOLOS;1CD0
000000000000874503;0005;M4;;;ST;;NA GARRA SILERA;1CD0
000000000000879609;0005;M4;;;ST;;NA CARRO TOLVA 5000 KG 6 SALIDAS;1CD0
000000000000879621;0005;M4;;;ST;;NA CARRO PORTA MESA PARA 16 PIES;1CD0
000000000000883576;0005;M4;;;ST;;NA GATA HIDRAULICA 20 TON;1CD0
000000000000884545;0005;M4;;;ST;;NA IMPLEMENTACION TRACTOR MOP;1CD0
000000000000883904;0005;M4;;;ST;;NA CARRO PORTA 4 BINS AUTOCARGABLE;1CD0
000000000000892865;0005;M4;;;ST;;NA CORTADOR DE SILO;1CD0
000000000000890518;0005;M3;;;ST;;MU EXCAVADORA CAT 320D FORESTAL CON CABE;1CD0
000000000000889015;0005;M4;0000100005;L176530;ST;;MUELA 38MM AUTOMATICA;1CD0
000000000000906507;0005;M4;;;ST;;NA carro 800 kg;1CD0
000000000000906632;0005;M4;;;ST;;NA Cortadora Rotativa Metaltec 1,2 mts;1CD0
000000000000907624;0005;M4;;;ST;;NA LLANTA TRASERA 8 X 28 PARA TRACTOR 50;1CD0
000000000000917108;0005;M4;0000100005;57PF90524I;ST;;MÁSTIL UNIVERSAL PARA RECEPTOR SF EN IMP;1CD0
000000000000917924;0005;M4;;;ST;;NA huinche forestal TAJFUN EGV 6.5 AHK;1CD0
000000000000917926;0005;M4;;;ST;;NA carro arrastre agricola 4 TN barandas;1CD0
000000000000841616;0005;M4;;;ST;;NA Arado Subsolador / Acequeador;1CD0
000000000000845231;0005;M4;;;ST;;NA Arado Suspendido 3 Vertederas;1CD0
000000000000853289;0005;M4;;;ST;;NA LLANTA W8X24;1CD0
000000000000853290;0005;M4;;;ST;;NA LLANTA W15X28;1CD0
000000000000861807;0005;M4;;;ST;;NA PINZA PARA BOLOS RBG;1CD0
000000000000859501;0005;M4;;;ST;;NA MANGUERA EQUIPO MODELO DOMINATOR;1CD0
000000000000874478;0005;M4;;;ST;;NA PINZA PARA BOLOS QUICKE;1CD0
000000000000878088;0005;M4;;;ST;;NA ATOMIZADOR SUSPENDIDO 600 LTS;1CD0
000000000000878307;0005;M4;;;ST;;NA PINZA PARA BOLOS GOWEIL;1CD0
000000000000877639;0005;M4;;;ST;;NA PIÑON ESTANQUE REGULADOR SEMB 1030;1CD0
000000000000883905;0005;M4;;;ST;;NA pala niveladora 2,3 mts;1CD0
000000000000915683;0005;M4;;;ST;;NA pala trasera 2,13 mts;1CD0
000000000000921323;0005;M4;;;ST;;NA NEUMATICO UN. 460/85 R38  (18.4 x 38);1CD0
000000000000924946;0005;M4;;;ST;;NA ARADO CINCEL 3 PUNTAS;1CD0
